frame_index,sample_time_s,mission_elapsed_time_s,met_raw_text,met_parse_status,met_raw_unit,met_raw_value,met_si_value,met_variant,stage1_velocity_raw_text,stage1_velocity_parse_status,stage1_velocity_raw_unit,stage1_velocity_raw_value,stage1_velocity_si_value,stage1_velocity_variant,stage1_altitude_raw_text,stage1_altitude_parse_status,stage1_altitude_raw_unit,stage1_altitude_raw_value,stage1_altitude_si_value,stage1_altitude_variant,stage2_velocity_raw_text,stage2_velocity_parse_status,stage2_velocity_raw_unit,stage2_velocity_raw_value,stage2_velocity_si_value,stage2_velocity_variant,stage2_altitude_raw_text,stage2_altitude_parse_status,stage2_altitude_raw_unit,stage2_altitude_raw_value,stage2_altitude_si_value,stage2_altitude_variant
21339,356.0081579213599,351.0,BOOSTEA REENTRY BUAN T+00:05:51 STAGE2 VELOCITY,parsed,s,351.0,351.0,raw,"STAGE1 004,080 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4080.0,1823.9232,raw,"FAIRING JETTISON 000,081 MI",parsed,MI,0.081,130.356864,raw,"005,865 STAGE2 MPH ALTITUDE",parsed,MPH,5865.0,2621.8896,raw,"000,116 MI",parsed,MI,0.116,186.683904,raw
21458,357.99348857381045,354.0,BOOSTER AEENTRY BUAN T+00:05:54 STAGE2 VELOCITY,parsed,s,354.0,354.0,raw,"STAGE1 004,090 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4090.0,1828.3935999999999,raw,"FAIRING JETTISON 000,080 MI",parsed,MI,0.08,128.74752,raw,868'900 STAGE2 MPH ALTITUDE,parsed,MPH,900.0,402.336,raw,"000,116 MI",parsed,MI,0.116,186.683904,raw
21578,359.9955026771219,356.0,BOOSTER REENTRY BUAN T+00:05:56 STAGE2 VELOCITY,parsed,s,356.0,356.0,raw,"STAGE1 004,100 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4100.0,1832.864,raw,"FAIAING JETTISON 000,080 MI",parsed,MI,0.08,128.74752,raw,126'500 STAGE2 MPH ALTITUDE,parsed,MPH,126.0,56.32704,raw,"000,117 MI",parsed,MI,0.117,188.293248,raw
21698,361.9975167804334,357.0,BOOSTER REENTRY BUAN T+00:05:57 STAGE2 VELOCITY,parsed,s,357.0,357.0,raw,"STAGE1 004,109 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4109.0,1836.88736,raw,FAIRING JETTISON 620'000 MI,parsed,MI,0.0,0.0,raw,"005,946 STAGE2 MPH ALTITUDE",parsed,MPH,5946.0,2658.09984,raw,"000,117 MI",parsed,MI,0.117,188.293248,raw
21818,363.9995308837448,360.0,BOOSTER REENTRY BUAN T+00:06:00 STAGE2 VELOCITY,parsed,s,360.0,360.0,raw,"STAGE1 004,120 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4120.0,1841.8048,raw,"FAIAING JETTISON 000,078 MI",parsed,MI,0.078,125.52883200000001,raw,"005,976 STAGE2 MPH ALTITUDE",parsed,MPH,5976.0,2671.51104,raw,"000,117 MI",parsed,MI,0.117,188.293248,raw
21938,366.00154498705626,362.0,BOOSTER REENTAY BUAN T+00:06:02 STAGE2 VELOCITY,parsed,s,362.0,362.0,raw,"FAIRING JETTISON STAGE1 004,130 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4130.0,1846.2752,raw,"000,078 MI",parsed,MI,0.078,125.52883200000001,raw,"006,004 STAGE2 MPH ALTITUDE",parsed,MPH,6004.0,2684.02816,raw,"000,118 MI",parsed,MI,0.118,189.902592,raw
22058,368.00355909036773,363.0,BOOSTER REENTRY BURN T+00:06:03 STAGE2 VELOCITY,parsed,s,363.0,363.0,raw,"FAIRING JETTISON STAGE1 004,141 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4141.0,1851.19264,raw,"000,077 MI",parsed,MI,0.077,123.919488,raw,"006,030 STAGE2 MPH ALTITUDE",parsed,MPH,6030.0,2695.6512,raw,"000,118 MI",parsed,MI,0.118,189.902592,raw
22178,370.0055731936792,366.0,BOOSTER REENTAY BUAN T+00:06:06 STAGE2 VELOCITY,parsed,s,366.0,366.0,raw,"FAIAING JETTISON STAGE1 004,153 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4153.0,1856.55712,raw,"000,077 MI",parsed,MI,0.077,123.919488,raw,"006,061 STAGE2 MPH ALTITUDE",parsed,MPH,6061.0,2709.50944,raw,611'000 MI,parsed,MI,0.0,0.0,raw
22298,372.00758729699066,368.0,BOOSTER REENTAY BURN T+00:06:08 STAGE2 VELOCITY,parsed,s,368.0,368.0,raw,"FAIRING JETTISON STAGE1 004,164 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,4164.0,1861.4745599999999,raw,"000,076 MI",parsed,MI,0.076,122.310144,raw,"006,089 STAGE2 MPH ALTITUDE",parsed,MPH,6089.0,2722.02656,raw,611'000 MI,parsed,MI,0.0,0.0,raw
22417,373.99291794944116,370.0,BOOSTER REENTRY BURN T+00:06:10 STAGE2 VELOCITY,parsed,s,370.0,370.0,raw,"FAIRING JETTISON STAGE1 004,177 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,4177.0,1867.28608,raw,"000,075 MI",parsed,MI,0.075,120.7008,raw,"006,118 STAGE2 MPH ALTITUDE",parsed,MPH,6118.0,2734.99072,raw,611'000 MI,parsed,MI,0.0,0.0,raw
22537,375.99493205275263,371.0,BOOSTEA AEENTAY BUAN T+00:06: 11 STAGE2 VELOCITY,parsed,s,371.0,371.0,raw,"FAIAING JETTISON STAGE1 004,188 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4188.0,1872.20352,raw,"000,075 MI",parsed,MI,0.075,120.7008,raw,"006,144 STAGE2 MPH ALTITUDE",parsed,MPH,6144.0,2746.61376,raw,"000,120 MI",parsed,MI,0.12,193.12128,raw
22657,377.9969461560641,374.0,BOOSTER REENTRY BURN T+00:06:14 STAGE2 VELOCITY,parsed,s,374.0,374.0,raw,"FAIRING JETTISON STAGE1 004,203 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4203.0,1878.90912,raw,"000,074 MI",parsed,MI,0.074,119.091456,raw,"006,177 STAGE2 MPH ALTITUDE",parsed,MPH,6177.0,2761.36608,raw,"000,120 MI",parsed,MI,0.12,193.12128,raw
22777,379.99896025937556,375.0,BOOSTER AEENTRY BUAN T+00:06:15 STAGE2 VELOCITY,parsed,s,375.0,375.0,raw,"FAIAING JETTISON STAGE1 004,214 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4214.0,1883.82656,raw,"000,073 MI",parsed,MI,0.073,117.482112,raw,"006,203 STAGE2 MPH ALTITUDE",parsed,MPH,6203.0,2772.9891199999997,raw,"000,121 MI",parsed,MI,0.121,194.730624,raw
22897,382.00097436268703,377.0,BOOSTER REENTAY BURN T+00:06:17 STAGE2 VELOCITY,parsed,s,377.0,377.0,raw,"FAIRING JETTISON STAGE1 004,228 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4228.0,1890.08512,raw,"000,073 MI",parsed,MI,0.073,117.482112,raw,"006,233 STAGE2 MPH ALTITUDE",parsed,MPH,6233.0,2786.4003199999997,raw,"000,121 MI",parsed,MI,0.121,194.730624,raw
23017,384.00298846599844,380.0,BOOSTER AEENTAY BUAN T+00:06:20 STAGE2 VELOCITY,parsed,s,380.0,380.0,raw,"FAIRING JETTISON STAGE1 004,243 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4243.0,1896.79072,raw,"000,072 MI",parsed,MI,0.072,115.872768,raw,"006,266 STAGE2 MPH ALTITUDE",parsed,MPH,6266.0,2801.15264,raw,"000,121 MI",parsed,MI,0.121,194.730624,raw
23137,386.0050025693099,382.0,BOOSTER AEENTRY BUAN T+00:06:22 STAGE2 VELOCITY,parsed,s,382.0,382.0,raw,"FAIAING JETTISON STAGE1 004,257 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4257.0,1903.04928,raw,"000,071 MI",parsed,MI,0.071,114.26342399999999,raw,"006,297 STAGE2 MPH ALTITUDE",parsed,MPH,6297.0,2815.01088,raw,"000,122 MI",parsed,MI,0.122,196.339968,raw
23257,388.0070166726214,383.0,BOOSTER REENTRY BURN T+00:06:23 STAGE2 VELOCITY,parsed,s,383.0,383.0,raw,"FAIRING JETTISON STAGE1 004,270 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4270.0,1908.8608,raw,"000,070 MI",parsed,MI,0.07,112.65408000000001,raw,"006,324 STAGE2 MPH ALTITUDE",parsed,MPH,6324.0,2827.08096,raw,"000,122 MI",parsed,MI,0.122,196.339968,raw
23376,389.99234732507193,385.0,BODSTER REENTRY BUAN T+00:06:25 STAGE2 VELOCITY,parsed,s,385.0,385.0,raw,"FAIBING JETTISON STAGE1 004,285 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4285.0,1915.5664,raw,690'000 MI,parsed,MI,0.0,0.0,raw,"006,355 STAGE2 MPH ALTITUDE",parsed,MPH,6355.0,2840.9392,raw,"000,122 MI",parsed,MI,0.122,196.339968,raw
23496,391.99436142838334,387.0,BOOSTER REENTRY BUAN T+00:06:27 STAGE2 VELOCITY,parsed,s,387.0,387.0,raw,"FAIAING JETTISON STAGE1 004,301 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4301.0,1922.71904,raw,"000,068 MI",parsed,MI,0.068,109.43539200000001,raw,"006,386 STAGE2 MPH ALTITUDE",parsed,MPH,6386.0,2854.79744,raw,"000,123 MI",parsed,MI,0.123,197.949312,raw
23616,393.9963755316948,389.0,BOOSTEA REENTRY BUAN T+00:06:29 STAGE2 VELOCITY,parsed,s,389.0,389.0,raw,"FAIAING JETTISON STAGE1 004,316 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4316.0,1929.42464,raw,"000,068 MI",parsed,MI,0.068,109.43539200000001,raw,"006,417 STAGE2 MPH ALTITUDE",parsed,MPH,6417.0,2868.65568,raw,"000,123 MI",parsed,MI,0.123,197.949312,raw
23736,395.9983896350063,391.0,BOOSTEA REENTRY BUAN T+00:06:31 STAGE2 VELOCITY,parsed,s,391.0,391.0,raw,"FAIAING JETTISON STAGE1 004,332 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4332.0,1936.57728,raw,"000,067 MI",parsed,MI,0.067,107.82604800000001,raw,"006,449 STAGE2 MPH ALTITUDE",parsed,MPH,6449.0,2882.96096,raw,"000,123 MI",parsed,MI,0.123,197.949312,raw
23856,398.00040373831774,393.0,BOOSTER AEENTRY BUAN T+00:06:33 STAGE2 VELOCITY,parsed,s,393.0,393.0,raw,"FAIAING JETTISON STAGE1 004,348 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4348.0,1943.72992,raw,"000,066 MI",parsed,MI,0.066,106.21670400000001,raw,"006,481 STAGE2 MPH ALTITUDE",parsed,MPH,6481.0,2897.26624,raw,"000,124 MI",parsed,MI,0.124,199.558656,raw
23976,400.0024178416292,395.0,BOOSTER AEENTRY BUAN T+00:06:35 STAGE2 VELOCITY,parsed,s,395.0,395.0,raw,"RING JETTISON STAGE1 004,365 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4365.0,1951.3296,raw,"000,065 MI",parsed,MI,0.065,104.60736,raw,"006,513 STAGE2 MPH ALTITUDE",parsed,MPH,6513.0,2911.57152,raw,"000,124 MI",parsed,MI,0.124,199.558656,raw
24096,402.0044319449407,398.0,BOOSTER REENTRY BURN T+00:06:38 STAGE2 VELOCITY,parsed,s,398.0,398.0,raw,"FAIRING JETTISON STAGE1 004,384 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,4384.0,1959.8233599999999,raw,"000,064 MI",parsed,MI,0.064,102.998016,raw,"006,548 STAGE2 ALTITUDE MPH",parsed,MPH,6548.0,2927.21792,raw,"000,124 MI",parsed,MI,0.124,199.558656,raw
24216,404.0064460482521,399.0,BOOSTER REENTRY BURN T+00:06:39 STAGE2 VELOCITY,parsed,s,399.0,399.0,raw,"AIAING JETTISON STAGE1 004,399 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4399.0,1966.5289599999999,raw,"000,063 MI",parsed,MI,0.063,101.388672,raw,"006,577 STAGE2 MPH ALTITUDE",parsed,MPH,6577.0,2940.18208,raw,"000,125 MI",parsed,MI,0.125,201.168,raw
24335,405.99177670070264,402.0,BOOSTER AEENTAY BURN T+00:06:42 STAGE2 VELOCITY,parsed,s,402.0,402.0,raw,"AING JETTISON STAGE1 004,418 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4418.0,1975.02272,raw,"326,186",parsed,FT,326186.0,99421.4928,raw,"006,613 STAGE2 MPH ALTITUDE",parsed,MPH,6613.0,2956.27552,raw,"000,125 MI",parsed,MI,0.125,201.168,raw
24455,407.9937908040141,404.0,BOOSTER REENTRY BUAN T+00:06:44 STAGE2 VELOCITY,parsed,s,404.0,404.0,raw,"HING JETTISON STAGE1 004,436 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4436.0,1983.06944,raw,"320,522 FT",parsed,FT,320522.0,97695.10560000001,raw,"006,646 STAGE2 MPH ALTITUDE",parsed,MPH,6646.0,2971.0278399999997,raw,"000,125 MI",parsed,MI,0.125,201.168,raw
24575,409.9958049073256,405.0,BOOSTER REENTRY BURN T+00:06:45 STAGE2 VELOCITY,parsed,s,405.0,405.0,raw,"NG JETTISON STAGE1 004,453 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4453.0,1990.66912,raw,"315,384",parsed,FT,315384.0,96129.0432,raw,"006,677 STAGE2 MPH ALTITUDE",parsed,MPH,6677.0,2984.8860799999998,raw,"000,125 MI",parsed,MI,0.125,201.168,raw
24695,411.99781901063704,408.0,BOOSTER REENTRY BURN T+00:06:48 STAGE2 VELOCITY,parsed,s,408.0,408.0,raw,"INGJETTISON STAGE1 004,473 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4473.0,1999.6099199999999,raw,"308,824",parsed,FT,308824.0,94129.5552,raw,"006,713 STAGE2 MPH ALTITUDE",parsed,MPH,6713.0,3000.97952,raw,"000,126 MI",parsed,MI,0.126,202.777344,raw
24815,413.99983311394845,410.0,BOOSTER REENTRY BURN T+00:06:50 STAGE2 VELOCITY,parsed,s,410.0,410.0,raw,"IGJETTISON STAGE1 004,492 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4492.0,2008.10368,raw,"302,789 ET",parsed,FT,302789.0,92290.08720000001,raw,"006,747 STAGE2 MPH ALTITUDE",parsed,MPH,6747.0,3016.17888,raw,"000,126 MI",parsed,MI,0.126,202.777344,raw
24935,416.0018472172599,411.0,BOOSTER REENTRY BURN T+00:06:51 STAGE2 VELOCITY,parsed,s,411.0,411.0,raw,"GJETTISON STAGE1 004,509 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4509.0,2015.70336,raw,"298,011 FT",parsed,FT,298011.0,90833.7528,raw,"006,777 STAGE2 MPH ALTITUDE",parsed,MPH,6777.0,3029.59008,raw,"000,126 MI",parsed,MI,0.126,202.777344,raw
25055,418.0038613205714,413.0,BOOSTER REENTRY BUAN T+00:06:53 STAGE2 VELOCITY,parsed,s,413.0,413.0,raw,"JETTISON STAGE1 004,529 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4529.0,2024.64416,raw,"291,756 FT",parsed,FT,291756.0,88927.22880000001,raw,"006,812 STAGE2 MPH ALTITUDE",parsed,MPH,6812.0,3045.23648,raw,"000,126 MI",parsed,MI,0.126,202.777344,raw
25175,420.00587542388286,415.0,BOOSTER REENTRY BUAN T+00:06:55 STAGE2 VELOCITY,parsed,s,415.0,415.0,raw,"IG JETTISON STAGE1 004,548 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4548.0,2033.13792,raw,"285,378 FT",parsed,FT,285378.0,86983.2144,raw,"006,846 STAGE2 MPH ALTITUDE",parsed,MPH,6846.0,3060.43584,raw,"000,127 MI",parsed,MI,0.127,204.38668800000002,raw
25295,422.0078895271943,417.0,BOOSTER REENTAY BUAN T+00:06:57 STAGE2 VELOCITY,parsed,s,417.0,417.0,raw,"STAGE1 004,568 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4568.0,2042.07872,raw,"281,782 T",parsed,FT,281782.0,85887.1536,raw,"006,881 STAGE2 MPH ALTITUDE",parsed,MPH,6881.0,3076.0822399999997,raw,"000,127 MI",parsed,MI,0.127,204.38668800000002,raw
25414,423.9932201796448,419.0,BOOSTER REENTAY BUAN T+00:06:59 STAGE2 VELOCITY,parsed,s,419.0,419.0,raw,"STAGE1 004,588 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4588.0,2051.01952,raw,"273,734",parsed,FT,273734.0,83434.1232,raw,"006,916 STAGE2 MPH ALTITUDE",parsed,MPH,6916.0,3091.72864,raw,"000,127 MI",parsed,MI,0.127,204.38668800000002,raw
25534,425.9952342829563,421.0,BOOSTER REENTAY BUAN T+00:07:01 STAGE2 VELOCITY,parsed,s,421.0,421.0,raw,"STAGE1 004,607 STAGE1 ALTITUDE VELOCITY MPH",parsed,MPH,4607.0,2059.51328,raw,"268,517 FT",parsed,FT,268517.0,81843.9816,raw,"006,947 STAGE2 MPH ALTITUDE",parsed,MPH,6947.0,3105.58688,raw,"000,127 MI",parsed,MI,0.127,204.38668800000002,raw
25654,427.99724838626776,423.0,BOOSTER REENTRY BUAN T+00:07:03 STAGE2 VELOCITY,parsed,s,423.0,423.0,raw,"STAGE1 004,628 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4628.0,2068.90112,raw,"265,502 FT",parsed,FT,265502.0,80925.0096,raw,886'900 STAGE2 MPH ALTITUDE,parsed,MPH,886.0,396.07743999999997,raw,"000,128 MI",parsed,MI,0.128,205.996032,raw
25774,429.9992624895792,426.0,BOOSTER REENTRY BUAN T+00:07:06 STAGE2 VELOCITY,parsed,s,426.0,426.0,raw,"STAGE1 004,653 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4653.0,2080.07712,raw,"265,502 FT",parsed,FT,265502.0,80925.0096,raw,"007,025 STAGE2 MPH ALTITUDE",parsed,MPH,7025.0,3140.456,raw,"000,128 MI",parsed,MI,0.128,205.996032,raw
25894,432.0012765928907,428.0,BOQSTER REENTRY BURN T+00:07:08 STAGE2 VELOCITY,parsed,s,428.0,428.0,raw,"STAGE1 004,674 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,4674.0,2089.46496,raw,"252,403 FT",parsed,FT,252403.0,76932.4344,raw,"BOOSTE 007,061 STAGE2 MPH ALTITUDE",parsed,MPH,7061.0,3156.54944,raw,"000,128 MI",parsed,MI,0.128,205.996032,raw
26014,434.0032906962021,429.0,BOOSTER REENTRY BURN T+00:07:09 STAGE2 VELOCITY,parsed,s,429.0,429.0,raw,"STAGE1 004,658 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4658.0,2082.31232,raw,"242,096 ET",parsed,FT,242096.0,73790.86080000001,raw,BOOST 860'200 STAGE2 MPH ALTITUDE,parsed,MPH,860.0,384.4544,raw,"000,128 MI",parsed,MI,0.128,205.996032,raw
26134,436.00530479951357,432.0,BOOSTER REENTRY BURN T+00:07:12 STAGE2 VELOCITY,parsed,s,432.0,432.0,raw,"STAGE1 004,592 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4592.0,2052.80768,raw,"237,287 FT",parsed,FT,237287.0,72325.0776,raw,"007,133 STAGE2 MPH ALTITUDE",parsed,MPH,7133.0,3188.73632,raw,"000,128 MI",parsed,MI,0.128,205.996032,raw
26254,438.00731890282503,433.0,BOOSTER REENTRY BURN T+00:07:13 STAGE2 VELOCITY,parsed,s,433.0,433.0,raw,"STAGE1 004,474 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,4474.0,2000.05696,raw,"226,952 FT",parsed,FT,226952.0,69174.9696,raw,"007,166 STAGE2 MPH ALTITUDE",parsed,MPH,7166.0,3203.48864,raw,"0,129 MI",parsed,MI,0.129,207.605376,focus_raw
26373,439.9926495552756,435.0,BOOSTER REENTRY BURN T+00:07:15 STAGE2 VELOCITY,parsed,s,435.0,435.0,raw,"STAGE1 004,359 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4359.0,1948.64736,raw,"218,402 FT",parsed,FT,218402.0,66568.9296,raw,"007,203 STAGE2 MPH ALTITUDE",parsed,MPH,7203.0,3220.02912,raw,621'000 MI,parsed,MI,0.0,0.0,raw
26493,441.994663658587,437.0,BOOSTER REENTRY BURN T+00:07:17 STAGE2 VELOCITY,parsed,s,437.0,437.0,raw,"STAGE1 004,242 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4242.0,1896.34368,raw,"212,305 FT",parsed,FT,212305.0,64710.564000000006,raw,"007,240 STAGE2 MPH ALTITUDE",parsed,MPH,7240.0,3236.5696,raw,621'000 MI,parsed,MI,0.0,0.0,raw
26613,443.99667776189847,440.0,BOOSTER REENTRY BURN T+00:07:20 STAGE2 VELOCITY,parsed,s,440.0,440.0,raw,"STAGE1 004,110 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,4110.0,1837.3344,raw,"204,833 FT",parsed,FT,204833.0,62433.0984,raw,"007,281 STAGE2 MPH ALTITUDE",parsed,MPH,7281.0,3254.89824,raw,621'000 MI,parsed,MI,0.0,0.0,raw
26733,445.99869186520993,441.0,BOOSTER REENTRY BURN T+00:07:21 STAGE2 VELOCITY,parsed,s,441.0,441.0,raw,66'800 STAGE 1 STAGE1 VELOCITY MPH ALTITUDE,parsed,MPH,800.0,357.632,gray,"BOOSTERREENTRY 00+1 98,978 FT",parsed,FT,98978.0,30168.494400000003,focus_raw,"007,315 STAGE2 MPH ALTITUDE",parsed,MPH,7315.0,3270.0976,raw,621'000 MI,parsed,MI,0.0,0.0,raw
26853,448.0007059685214,444.0,BOOSTER REENTRY BURN T+00:07:24 STAGE2 VELOCITY,parsed,s,444.0,444.0,raw,"STAGE1 003,862 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,3862.0,1726.46848,raw,"192,527 FT",parsed,FT,192527.0,58682.229600000006,raw,"007,356 STAGE2 MPH ALTITUDE",parsed,MPH,7356.0,3288.42624,raw,621'000 MI,parsed,MI,0.0,0.0,raw
26973,450.00272007183287,446.0,BOOSTER REENTRY BURN T+00:07:26 STAGE2 VELOCITY,parsed,s,446.0,446.0,raw,"STAGE1 003,733 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,3733.0,1668.80032,raw,"186,917 FT",parsed,FT,186917.0,56972.301600000006,raw,"007,394 STAGE2 MPH ALTITUDE",parsed,MPH,7394.0,3305.41376,raw,"000,130 MI",parsed,MI,0.13,209.21472,raw
27093,452.00473417514434,448.0,BOOSTER REENTRY BURN T+00:07:28 STAGE2 VELOCITY,parsed,s,448.0,448.0,raw,"003,615 STAGE1 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,3615.0,1616.0496,raw,"180,749 FT",parsed,FT,180749.0,55092.2952,raw,"007,433 STAGE2 MPH ALTITUDE",parsed,MPH,7433.0,3322.84832,raw,"000,130 MI",parsed,MI,0.13,209.21472,raw
27213,454.00674827845575,449.0,BOOSTERREENTRYBURN T+00:07:29 STAGE2 VELOCITY,parsed,s,449.0,449.0,raw,"STAGE1 003,481 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,3481.0,1556.14624,raw,BOOSTERREENTRYBUI 00+1 1 JDE FT,missing,,,,raw,"BOOSTER LAN 007,467 STAGE2 MPH ALTITUDE",parsed,MPH,7467.0,3338.04768,raw,"000,130 MI",parsed,MI,0.13,209.21472,raw
27332,455.9920789309063,451.0,BOOSTERREENTRYBURN T+00:07:31 STAGE2 VELOCITY,parsed,s,451.0,451.0,raw,"STAGE1 003,344 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,3344.0,1494.90176,raw,"169,534 FT",parsed,FT,169534.0,51673.963200000006,raw,"BOOSTER LAN 007,506 STAGE2 MPH ALTITUDE",parsed,MPH,7506.0,3355.48224,raw,"000,130 MI",parsed,MI,0.13,209.21472,raw
27452,457.99409303421777,453.0,T+00:07:33 STAGE2 VELOCITY,parsed,s,453.0,453.0,raw,"STAGE1 003,204 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,3204.0,1432.31616,raw,"BOOSTERREENTRY BURN 163,838 FT",parsed,FT,163838.0,49937.822400000005,raw,"BOOSTER LANOING 007,545 STAGE2 MPH ALTITUDE",parsed,MPH,7545.0,3372.9168,raw,"000,130 MI",parsed,MI,0.13,209.21472,raw
27572,459.99610713752924,456.0,T+00:07:36 STAGE2 VELOCITY,parsed,s,456.0,456.0,raw,"STAGE1 003,057 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,3057.0,1366.60128,raw,"BOOSTERREENTRYBURN 158,314",parsed,FT,158314.0,48254.107200000006,raw,BOOSTER LANOING 689'400 STAGE2 MPH ALTITUDE,parsed,MPH,689.0,308.01056,raw,"000,130 MI",parsed,MI,0.13,209.21472,raw
27692,461.99812124084065,457.0,T+00:07:37 STAGE2 VELOCITY,parsed,s,457.0,457.0,raw,STAGE1 866'200 STAGE1 VELOCITY MPH ALTITUDE,parsed,MPH,866.0,387.13664,raw,"BOOSTERREENTRYBURN 153,492",parsed,FT,153492.0,46784.361600000004,raw,"BOOSTER LANDING BU 007,625 STAGE2 MPH ALTITUDE",parsed,MPH,7625.0,3408.68,raw,"000,130 MI",parsed,MI,0.13,209.21472,raw
27812,464.0001353441521,459.0,BOOSTER LANDING T+00:07:39 STAGE2 VELOCITY,parsed,s,459.0,459.0,raw,"002,982 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,2982.0,1333.07328,raw,"BOOSTERREENTRYBURN 148,073 FT",parsed,FT,148073.0,45132.650400000006,raw,"007,665 STAGE2 MPH ALTITUDE",parsed,MPH,7665.0,3426.5616,raw,"000,131 MI",parsed,MI,0.131,210.82406400000002,raw
27932,466.0021494474636,461.0,BOOSTER LANDING GUAN T+00:07:41 STAGE2 VELOCITY,parsed,s,461.0,461.0,raw,"STAGE1 003,004 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,3004.0,1342.90816,raw,"BOOSTERREENTRYBURN 142,546 FT",parsed,FT,142546.0,43448.020800000006,raw,"007,705 STAGE2 MPH ALTITUDE",parsed,MPH,7705.0,3444.4432,raw,"000,131 MI",parsed,MI,0.131,210.82406400000002,raw
28052,468.00416355077505,464.0,BOOSTEA LANDING BUAN T+00:07:44,parsed,s,464.0,464.0,raw,,missing,,,,,BOOSTERREENTRYBURN T+00,missing,,,,raw,DING BUAN,missing,,,,raw,,missing,,,,
28172,470.0061776540865,466.0,BOOSTEA LANDING BUHN T+00:07:46,parsed,s,466.0,466.0,raw,,missing,,,,,BOOSTERREENTRY BURN T+00,missing,,,,raw,DING BUAN,missing,,,,raw,,missing,,,,
28292,472.008191757398,467.0,BOOSTER LANDING BUAN T+00:07:47,parsed,s,467.0,467.0,raw,,missing,,,,,BOOSTER REENTRY BURN T+00,missing,,,,raw,ING BUAN,missing,,,,raw,3,missing,,,,clahe
28411,473.9935224098485,469.0,BOOSTER LANDING BUAN T+00:07:49,parsed,s,469.0,469.0,raw,,missing,,,,,BOOSTERREENTRY BURN T+00,missing,,,,raw,NG BUAN,missing,,,,raw,,missing,,,,
28531,475.99553651315995,472.0,BOOSTER LANOING BUAN T+00:07:52,parsed,s,472.0,472.0,raw,,missing,,,,,BOOSTERREENTRYBURN T+00,missing,,,,raw,GBUAN,missing,,,,clahe,S,missing,,,,clahe
28651,477.9975506164714,473.0,BOOSTER LANDING BUAN T+00:07:53,parsed,s,473.0,473.0,raw,,missing,,,,,BOOSTERREENTRY BURN T+00,missing,,,,raw,BUAN,missing,,,,raw,,missing,,,,
